0.24667,4.1633,6.1334
0.49333,4.0556,6.063
0.74,4.1633,6.1334
0.98667,4.1633,6.1334
1.2333,4.1006,6.0366
1.48,4.0556,6.063
1.7267,4.1006,6.0366
1.9733,4.1006,6.0366
2.22,4.1006,6.0366
2.4667,4.1006,6.0366
2.7133,4.1006,6.0366
2.96,4.1006,6.0366
3.2067,4.1006,6.0366
3.4533,4.1006,6.0366
3.7,4.1006,6.0366
3.9467,4.1006,6.0366
4.1933,4.1006,6.0366
4.44,4.1006,6.0366
4.6867,4.1006,6.0366
4.9333,4.1006,6.0366
5.18,4.1006,6.0366
5.4267,4.1006,6.0366
5.6733,4.1006,6.0366
5.92,4.1006,6.0366
6.1667,4.1006,6.0366
6.4133,4.1006,6.0366
6.66,4.1006,6.0366
6.9067,4.1006,6.0366
7.1533,4.1006,6.0366
7.4,4.1006,6.0366
7.6467,4.1006,6.0366
7.8933,4.1006,6.0366
8.14,4.1006,6.0366
8.3867,4.1006,6.0366
8.6333,4.1006,6.0366
8.88,4.1006,6.0366
9.1267,4.1006,6.0366
9.3733,4.1006,6.0366
9.62,4.1006,6.0366
9.8667,4.1006,6.0366
10.113,4.1006,6.0366
10.36,4.1006,6.0366
10.607,4.1006,6.0366
10.853,4.1006,6.0366
11.1,4.1006,6.0366
11.347,4.1006,6.0366
11.593,4.1006,6.0366
11.84,4.1006,6.0366
12.087,4.1006,6.0366
12.333,4.1006,6.0366
12.58,4.1006,6.0366
12.827,4.1006,6.0366
13.073,4.1006,6.0366
13.32,4.1006,6.0366
13.567,4.1006,6.0366
13.813,4.1006,6.0366
14.06,4.1006,6.0366
14.307,4.1006,6.0366
14.553,4.1006,6.0366
14.8,4.1006,6.0366
15.047,4.1006,6.0366
15.293,4.1006,6.0366
15.54,4.1006,6.0366
15.787,4.1006,6.0366
16.033,4.1006,6.0366
16.28,4.1006,6.0366
16.527,4.1006,6.0366
16.773,4.1006,6.0366
17.02,4.1006,6.0366
17.267,4.1287,6.2098
17.513,4.1606,6.2609
17.76,3.9615,6.1165
18.007,3.8957,6.1533
18.253,3.7252,5.8372
18.5,3.8682,6.1697
18.747,3.6427,5.9708
18.993,3.6427,5.9708
19.24,3.5321,5.9501
19.487,3.5375,6.032
19.733,3.592,6.3269
19.98,3.3419,6.0614
20.227,3.3419,6.0614
20.473,3.411,6.4299
20.72,3.4156,6.4301
20.967,0,0
21.213,3.0682,6.0336
21.46,3.0925,6.0769
21.707,2.9694,6.2792
21.953,2.9854,6.2883
22.2,0,0
22.447,0,0
22.693,0,0
22.94,2.7395,6.3211
23.187,2.509,5.9399
23.433,2.4094,6.0006
23.68,2.4094,6.0006
23.927,2.4094,6.0006
24.173,2.4113,5.9973
24.42,2.3106,6.0607
24.667,2.3155,6.0556
24.913,2.3164,6.3372
25.16,2.3164,6.3372
25.407,2.2126,6.1204
25.653,2.1153,6.1796
25.9,2.1153,6.1796
26.147,2.1153,6.1796
26.393,2.1153,6.1796
26.64,2.1153,6.1796
26.887,2.1153,6.1796
27.133,2.1153,6.1796
27.38,2.1153,6.1796
27.627,2.1334,6.4466
27.873,2.1334,6.4466
28.12,2.0188,6.2384
28.367,2.1334,6.4466
28.613,2.1334,6.4466
28.86,2.1334,6.4466
29.107,2.1334,6.4466
29.353,2.1334,6.4466
29.6,2.1334,6.4466
29.847,2.1334,6.4466
30.093,2.1334,6.4466
30.34,2.1153,6.1796
30.587,2.1334,6.4466
30.833,2.1334,6.4466
31.08,2.1334,6.4466
31.327,2.1334,6.4466
31.573,2.1334,6.4466
31.82,2.1334,6.4466
32.067,2.1334,6.4466
32.313,2.1153,6.1796
32.56,2.1334,6.4466
32.807,2.1334,6.4466
33.053,2.1334,6.4466
33.3,2.1334,6.4466
33.547,2.1334,6.4466
33.793,2.1334,6.4466
34.04,2.1334,6.4466
34.287,2.1334,6.4466
34.533,2.1334,6.4466
34.78,2.1334,6.4466
35.027,2.1334,6.4466
35.273,2.1334,6.4466
35.52,2.1334,6.4466
35.767,2.1334,6.4466
36.013,2.1334,6.4466
36.26,2.1334,6.4466
36.507,2.1334,6.4466
36.753,2.1334,6.4466
37,2.1153,6.1796
37.247,2.1334,6.4466
37.493,2.1153,6.1796
37.74,2.1153,6.1796
37.987,2.1153,6.1796
38.233,2.1153,6.1796
38.48,2.1153,6.1796
38.727,2.1153,6.1796
38.973,2.1153,6.1796
39.22,2.1153,6.1796
39.467,2.1153,6.1796
39.713,2.1153,6.1796
39.96,2.1334,6.4466
40.207,2.1334,6.4466
40.453,2.1334,6.4466
40.7,2.1153,6.1796
40.947,2.1153,6.1796
41.193,2.1153,6.1796
41.44,2.1334,6.4466
41.687,2.1334,6.4466
41.933,2.1334,6.4466
42.18,2.1334,6.4466
42.427,2.1334,6.4466
42.673,2.1153,6.1796
42.92,2.1334,6.4466
43.167,2.1334,6.4466
43.413,2.1334,6.4466
43.66,2.1334,6.4466
43.907,2.1334,6.4466
44.153,2.1334,6.4466
44.4,2.1334,6.4466
44.647,2.1153,6.1796
44.893,2.1334,6.4466
45.14,2.1334,6.4466
45.387,2.1334,6.4466
45.633,2.1334,6.4466
45.88,2.1153,6.1796
46.127,2.1334,6.4466
46.373,2.1334,6.4466
46.62,2.1334,6.4466
46.867,2.1334,6.4466
47.113,2.1334,6.4466
47.36,2.1334,6.4466
47.607,2.1334,6.4466
47.853,2.1334,6.4466
48.1,2.1334,6.4466
48.347,2.1334,6.4466
48.593,2.1334,6.4466
48.84,2.1153,6.1796
49.087,2.1153,6.1796
49.333,2.1334,6.4466
49.58,2.1334,6.4466
49.827,2.1334,6.4466
50.073,2.1334,6.4466
50.32,2.1153,6.1796
50.567,2.1153,6.1796
50.813,2.1334,6.4466
51.06,2.1334,6.4466
51.307,2.1334,6.4466
51.553,2.1153,6.1796
51.8,2.0188,6.2384
52.047,2.1334,6.4466
52.293,2.1334,6.4466
52.54,2.1153,6.1796
52.787,2.1153,6.1796
53.033,2.1153,6.1796
53.28,2.1153,6.1796
53.527,2.1153,6.1796
53.773,2.2246,6.3921
54.02,2.1153,6.1796
54.267,2.2126,6.1204
54.513,2.1153,6.1796
54.76,2.1153,6.1796
55.007,1.9935,5.6605
55.253,2.1022,5.7981
55.5,2.0928,5.5977
55.747,2.1022,5.7981
55.993,1.9843,5.2877
56.24,1.9843,5.2877
56.487,2.0899,5.4419
56.733,1.9843,5.2877
56.98,1.879,4.6756
57.227,1.8604,4.751
57.473,1.9582,4.6852
57.72,1.9582,4.6852
57.967,2.0682,4.879
58.213,2.0682,4.879
58.46,1.7523,3.7949
58.707,1.8439,3.7561
58.953,1.8439,3.7561
59.2,1.7517,3.4479
59.447,1.7517,3.4479
59.693,1.8399,3.4338
59.94,1.8393,3.4203
60.187,0,0
60.433,0,0
60.68,0,0
60.927,1.6567,2.8016
61.173,1.5559,2.4539
61.42,1.5559,2.4539
61.667,1.5559,2.4539
61.913,1.5559,2.4539
62.16,1.6597,2.508
62.407,1.7628,2.7211
62.653,1.6597,2.508
62.9,1.7505,2.8306
63.147,1.7505,2.8306
63.393,1.5559,2.4539
63.64,1.5559,2.4539
63.887,1.5559,2.4539
64.133,1.5559,2.4539
64.38,1.5559,2.4539
64.627,1.5584,2.586
64.873,1.5584,2.586
65.12,1.6597,2.508
65.367,1.6671,2.5205
65.613,1.9686,2.2701
65.86,1.9762,2.2827
66.107,0,0
66.353,2.2008,1.2596
66.6,2.8319,1.6054
66.847,2.9441,1.519
67.093,3.1636,1.4731
67.34,3.1801,1.1944
67.587,3.6719,1.3818
67.833,3.6719,1.3818
68.08,3.7196,1.2376
68.327,3.7264,1.2433
68.573,3.4473,0.58528
68.82,4.2417,1.2794
69.067,4.367,1.1865
69.313,4.6233,1.4106
69.56,4.7478,1.3202
69.807,4.8911,1.5074
70.053,4.9151,1.5145
70.3,0,0
70.547,0,0
70.793,0,0
71.04,0,0
71.287,0,0
71.533,0,0
71.78,0,0
72.027,0,0
72.273,0,0
72.52,0,0
72.767,0,0
73.013,0,0
73.26,0,0
73.507,0,0
73.753,0,0
74,0,0
